COLEGIO_DEPA,ESPECIALIDAD,SEXO,INGRESO,egreso_postulacion,edad
LIMA,INGENIERÍA ECONÓMICA,FEMENINO,NO,1,18
CALLAO,INGENIERÍA INDUSTRIAL,FEMENINO,NO,1,17
LIMA,INGENIERÍA AMBIENTAL,MASCULINO,SI,2,18
LIMA,ARQUITECTURA,MASCULINO,NO,1,17
SAN MARTÍN,INGENIERÍA CIVIL,FEMENINO,NO,2,18
LIMA,INGENIERÍA ECONÓMICA,MASCULINO,NO,3,19
LIMA,INGENIERÍA ECONÓMICA,MASCULINO,SI,16,32
LIMA,INGENIERÍA QUÍMICA,FEMENINO,NO,4,20
LIMA,INGENIERÍA QUÍMICA,FEMENINO,NO,3,19
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,2,18
LIMA,INGENIERÍA PETROQUÍMICA,MASCULINO,SI,3,19
LIMA,ARQUITECTURA,FEMENINO,NO,3,20
LIMA,ARQUITECTURA,FEMENINO,NO,1,17
AYACUCHO,INGENIERÍA CIVIL,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,SI,6,22
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,SI,2,19
LIMA,INGENIERÍA ELECTRÓNICA,MASCULINO,NO,3,19
LIMA,INGENIERÍA DE TELECOMUNICACIONES,MASCULINO,SI,3,19
LIMA,INGENIERÍA QUÍMICA,FEMENINO,NO,1,17
LIMA,INGENIERÍA MECÁNICA,MASCULINO,NO,4,20
LIMA,INGENIERÍA ELECTRÓNICA,MASCULINO,SI,1,18
LIMA,INGENIERÍA ELECTRÓNICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA ELECTRÓNICA,MASCULINO,NO,5,21
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,3,20
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,2,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,3,19
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,5,21
LIMA,FÍSICA,MASCULINO,NO,19,36
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,8,20
AREQUIPA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,2,18
LIMA,INGENIERÍA SANITARIA,MASCULINO,NO,2,18
CALLAO,ARQUITECTURA,FEMENINO,NO,3,19
AREQUIPA,INGENIERÍA CIVIL,MASCULINO,NO,2,19
LIMA,INGENIERÍA AMBIENTAL,MASCULINO,NO,2,18
LIMA,INGENIERÍA GEOLÓGICA,FEMENINO,NO,3,20
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,4,20
CAJAMARCA,INGENIERÍA ELÉCTRICA,MASCULINO,NO,2,18
LIMA,INGENIERÍA CIVIL,FEMENINO,NO,6,22
LIMA,INGENIERÍA DE MINAS,FEMENINO,NO,4,20
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,4,21
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,2,19
ICA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,19
LIMA,INGENIERÍA ELECTRÓNICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA MECÁNICA,MASCULINO,SI,2,18
AYACUCHO,INGENIERÍA DE MINAS,MASCULINO,NO,17,35
PASCO,INGENIERÍA DE TELECOMUNICACIONES,MASCULINO,NO,7,24
CUSCO,INGENIERÍA ECONÓMICA,MASCULINO,NO,6,22
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,4,21
LIMA,INGENIERÍA AMBIENTAL,MASCULINO,NO,2,19
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,18
LIMA,ARQUITECTURA,FEMENINO,NO,1,17
LIMA,INGENIERÍA DE TELECOMUNICACIONES,MASCULINO,NO,2,18
APURÍMAC,INGENIERÍA CIVIL,MASCULINO,NO,2,19
LIMA,INGENIERÍA ESTADÍSTICA,MASCULINO,NO,1,22
LIMA,INGENIERÍA CIVIL,MASCULINO,SI,4,21
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,2,18
CALLAO,INGENIERÍA CIVIL,MASCULINO,NO,2,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,17
CALLAO,INGENIERÍA CIVIL,MASCULINO,NO,2,19
LIMA,ARQUITECTURA,FEMENINO,NO,2,18
LIMA,INGENIERÍA MECATRÓNICA,FEMENINO,NO,7,23
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,17
CALLAO,INGENIERÍA DE SISTEMAS,MASCULINO,NO,3,19
ICA,INGENIERÍA MECÁNICA,MASCULINO,NO,2,18
LIMA,INGENIERÍA QUÍMICA,FEMENINO,NO,2,19
LIMA,INGENIERÍA MECÁNICA,MASCULINO,SI,1,17
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,17
CALLAO,INGENIERÍA CIVIL,MASCULINO,NO,2,19
LA LIBERTAD,INGENIERÍA MECÁNICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA CIVIL,FEMENINO,NO,1,18
LIMA,ARQUITECTURA,FEMENINO,NO,1,18
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,SI,1,18
LIMA,ARQUITECTURA,FEMENINO,NO,1,17
APURIMAC,ARQUITECTURA,MASCULINO,NO,1,18
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,SI,1,18
APURIMAC,INGENIERÍA CIVIL,MASCULINO,NO,1,18
CAJAMARCA,INGENIERÍA DE MINAS,MASCULINO,NO,1,17
LIMA,INGENIERÍA ELÉCTRICA,FEMENINO,NO,1,17
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,1,17
TUMBES,INGENIERÍA DE SOFTWARE,MASCULINO,NO,1,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
TACNA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,18
PUNO,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,18
LIMA,INGENIERÍA ELÉCTRICA,MASCULINO,NO,1,18
ICA,INGENIERÍA INDUSTRIAL,FEMENINO,NO,1,17
LIMA,INGENIERÍA DE MINAS,FEMENINO,NO,1,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,18
PIURA,ARQUITECTURA,FEMENINO,NO,1,18
CAJAMARCA,INGENIERÍA AMBIENTAL,FEMENINO,NO,1,18
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,1,18
LIMA,INGENIERÍA ECONÓMICA,FEMENINO,NO,1,17
JUNIN,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,18
CAJAMARCA,INGENIERÍA CIVIL,MASCULINO,NO,1,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,18
LIMA,INGENIERÍA SANITARIA,FEMENINO,NO,1,17
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,17
PUNO,INGENIERÍA CIVIL,MASCULINO,NO,1,17
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,18
CAJAMARCA,INGENIERÍA GEOLÓGICA,FEMENINO,NO,1,17
LAMBAYEQUE,INGENIERÍA CIVIL,MASCULINO,SI,1,18
SAN MARTIN,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,18
LIMA,ARQUITECTURA,FEMENINO,NO,1,17
PUNO,INGENIERÍA CIVIL,MASCULINO,NO,1,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,5,22
ANCASH,INGENIERÍA MECATRÓNICA,MASCULINO,NO,2,18
AYACUCHO,INGENIERÍA CIVIL,MASCULINO,NO,1,18
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,4,20
PUNO,INGENIERÍA SANITARIA,MASCULINO,NO,10,26
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,1,18
LIMA,INGENIERÍA METALÚRGICA,FEMENINO,NO,2,18
LIMA,INGENIERÍA CIVIL,FEMENINO,NO,3,19
LIMA,INGENIERÍA MECÁNICA,MASCULINO,NO,15,32
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,1,18
LIMA,INGENIERÍA MECÁNICA-ELÉCTRICA,MASCULINO,NO,3,20
AMAZONAS,INGENIERÍA MECÁNICA,MASCULINO,NO,3,20
ICA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
LIMA,INGENIERÍA ELÉCTRICA,MASCULINO,NO,4,21
LIMA,INGENIERÍA ECONÓMICA,MASCULINO,NO,2,18
LIMA,INGENIERÍA ELÉCTRICA,FEMENINO,NO,2,19
LIMA,INGENIERÍA ECONÓMICA,FEMENINO,NO,3,20
LIMA,ARQUITECTURA,FEMENINO,NO,2,19
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,8,23
LIMA,INGENIERÍA PETROQUÍMICA,FEMENINO,NO,2,18
LAMBAYEQUE,INGENIERÍA INDUSTRIAL,MASCULINO,NO,4,22
LIMA,INGENIERÍA ELECTRÓNICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,2,18
LIMA,INGENIERÍA ELÉCTRICA,MASCULINO,SI,3,19
LIMA,INGENIERÍA ELÉCTRICA,FEMENINO,NO,2,19
ÁNCASH,INGENIERÍA CIVIL,MASCULINO,NO,5,21
LIMA,INGENIERÍA QUÍMICA,MASCULINO,NO,5,22
LIMA,INGENIERÍA DE MINAS,MASCULINO,NO,5,21
LIMA,INGENIERÍA MECÁNICA,MASCULINO,SI,2,18
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA DE MINAS,MASCULINO,NO,4,20
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,2,18
LIMA,ARQUITECTURA,MASCULINO,NO,6,23
ÁNCASH,INGENIERÍA DE TELECOMUNICACIONES,MASCULINO,SI,3,19
LA LIBERTAD,INGENIERÍA CIVIL,MASCULINO,SI,4,21
LIMA,ARQUITECTURA,FEMENINO,NO,1,18
LIMA,INGENIERÍA DE MINAS,MASCULINO,NO,2,19
LIMA,ARQUITECTURA,MASCULINO,NO,3,20
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,17
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,SI,4,21
ICA,INGENIERÍA MECATRÓNICA,MASCULINO,SI,1,17
LIMA,INGENIERÍA DE HIGIENE Y SEGURIDAD INDUSTRIAL,FEMENINO,NO,1,17
LIMA,FÍSICA,MASCULINO,SI,4,20
LIMA,FÍSICA,MASCULINO,SI,4,21
LIMA,INGENIERÍA MECÁNICA-ELÉCTRICA,MASCULINO,SI,3,19
JUNÍN,INGENIERÍA DE TELECOMUNICACIONES,MASCULINO,SI,1,18
LIMA,INGENIERÍA ESTADÍSTICA,MASCULINO,SI,2,20
LIMA,INGENIERÍA ELECTRÓNICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
LIMA,INGENIERÍA ELÉCTRICA,MASCULINO,SI,2,19
LIMA,INGENIERÍA ECONÓMICA,FEMENINO,NO,6,22
LIMA,INGENIERÍA INDUSTRIAL,FEMENINO,NO,2,19
LIMA,INGENIERÍA DE PETRÓLEO Y GAS NATURAL,MASCULINO,NO,5,21
PASCO,INGENIERÍA INDUSTRIAL,MASCULINO,NO,1,17
LIMA,CIENCIA DE LA COMPUTACIÓN,MASCULINO,SI,4,21
LIMA,INGENIERÍA NAVAL,MASCULINO,NO,3,20
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,3,19
LIMA,ARQUITECTURA,MASCULINO,NO,2,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,2,18
LIMA,ARQUITECTURA,FEMENINO,NO,3,19
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,SI,4,20
JUNIN,INGENIERÍA MECÁNICA,MASCULINO,NO,1,17
CALLAO,INGENIERÍA MECATRÓNICA,MASCULINO,SI,2,19
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA DE TELECOMUNICACIONES,MASCULINO,NO,3,19
CALLAO,ARQUITECTURA,MASCULINO,NO,3,20
JUNIN,INGENIERÍA MECÁNICA-ELÉCTRICA,MASCULINO,NO,2,18
LIMA,INGENIERÍA GEOLÓGICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,4,20
ÁNCASH,INGENIERÍA INDUSTRIAL,MASCULINO,NO,4,20
PUNO,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SOFTWARE,MASCULINO,NO,1,18
LIMA,INGENIERÍA DE SOFTWARE,MASCULINO,NO,1,18
LIMA,INGENIERÍA CIVIL,FEMENINO,NO,1,17
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,17
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,1,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SOFTWARE,MASCULINO,NO,1,17
LIMA,INGENIERÍA ESTADÍSTICA,MASCULINO,NO,1,17
LAMBAYEQUE,ARQUITECTURA,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
LIMA,ARQUITECTURA,FEMENINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,18
TACNA,INGENIERÍA ECONÓMICA,FEMENINO,NO,1,18
APURIMAC,ARQUITECTURA,FEMENINO,NO,1,17
PUNO,INGENIERÍA DE MINAS,MASCULINO,NO,1,17
PIURA,INGENIERÍA ELECTRÓNICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,2,18
LAMBAYEQUE,INGENIERÍA DE MINAS,MASCULINO,NO,1,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,17
LIMA,INGENIERÍA METALÚRGICA,FEMENINO,NO,1,18
JUNIN,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA SANITARIA,FEMENINO,NO,1,18
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,1,18
LIMA,INGENIERÍA GEOLÓGICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,FEMENINO,NO,2,18
LIMA,INGENIERÍA MECATRÓNICA,FEMENINO,NO,1,18
LIMA,INGENIERÍA DE TELECOMUNICACIONES,MASCULINO,NO,2,19
LIMA,INGENIERÍA CIVIL,MASCULINO,SI,3,20
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,19
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,19
LIMA,QUÍMICA,MASCULINO,SI,4,20
LIMA,INGENIERÍA ELECTRÓNICA,MASCULINO,NO,3,20
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,19
ICA,INGENIERÍA SANITARIA,MASCULINO,NO,1,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,19
CALLAO,INGENIERÍA MECÁNICA,FEMENINO,NO,2,18
AMAZONAS,INGENIERÍA MECATRÓNICA,MASCULINO,NO,2,19
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
HUANCAVELICA,ARQUITECTURA,MASCULINO,SI,4,21
LIMA,INGENIERÍA DE CIBERSEGURIDAD,MASCULINO,NO,2,18
LIMA,INGENIERÍA QUÍMICA,MASCULINO,SI,2,18
LIMA,INGENIERÍA DE SISTEMAS,FEMENINO,NO,4,20
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,19
LIMA,INGENIERÍA ELÉCTRICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,SI,5,20
LIMA,INGENIERÍA MECÁNICA,MASCULINO,NO,2,18
LIMA,INGENIERÍA METALÚRGICA,MASCULINO,NO,2,18
LORETO,INGENIERÍA FÍSICA,MASCULINO,SI,2,19
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,SI,2,19
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,2,19
LIMA,INGENIERÍA DE TELECOMUNICACIONES,MASCULINO,NO,2,19
JUNIN,INGENIERÍA FÍSICA,MASCULINO,SI,3,19
LIMA,INGENIERÍA NAVAL,MASCULINO,NO,2,19
LIMA,INGENIERÍA MECÁNICA-ELÉCTRICA,MASCULINO,NO,2,19
AYACUCHO,INGENIERÍA MECATRÓNICA,MASCULINO,NO,5,21
LIMA,INGENIERÍA DE MINAS,MASCULINO,SI,7,23
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,4,20
LIMA,INGENIERÍA DE MINAS,MASCULINO,NO,1,17
CALLAO,INGENIERÍA QUÍMICA,MASCULINO,NO,3,20
ÁNCASH,ARQUITECTURA,MASCULINO,NO,1,17
HUÁNUCO,INGENIERÍA MECATRÓNICA,MASCULINO,NO,7,34
CALLAO,ARQUITECTURA,FEMENINO,NO,1,18
LIMA,INGENIERÍA ESTADÍSTICA,MASCULINO,NO,3,19
JUNÍN,INGENIERÍA INDUSTRIAL,FEMENINO,NO,1,18
LIMA,MATEMÁTICA,MASCULINO,SI,5,21
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,5,21
LIMA,ARQUITECTURA,FEMENINO,NO,1,17
LIMA,INGENIERÍA ECONÓMICA,FEMENINO,SI,6,22
LIMA,INGENIERÍA MECÁNICA,MASCULINO,NO,7,23
LIMA,ARQUITECTURA,MASCULINO,NO,2,18
ÁNCASH,INGENIERÍA MECÁNICA,MASCULINO,NO,4,20
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,18
LIMA,FÍSICA,MASCULINO,NO,0,16
LIMA,INGENIERÍA INDUSTRIAL,FEMENINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,3,19
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,2,18
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,1,17
LIMA,INGENIERÍA ECONÓMICA,MASCULINO,SI,3,19
LIMA,INGENIERÍA ELECTRÓNICA,MASCULINO,NO,4,20
CALLAO,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
LIMA,INGENIERÍA MECATRÓNICA,FEMENINO,NO,1,18
LIMA,INGENIERÍA DE MINAS,MASCULINO,NO,1,17
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,4,20
LIMA,ARQUITECTURA,FEMENINO,NO,1,17
CALLAO,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,3,19
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
LIMA,INGENIERÍA CIVIL,FEMENINO,NO,2,18
AYACUCHO,ARQUITECTURA,FEMENINO,NO,8,24
ICA,INGENIERÍA CIVIL,MASCULINO,NO,2,18
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,4,20
LIMA,INGENIERÍA QUÍMICA,MASCULINO,NO,9,25
LIMA,INGENIERÍA ELÉCTRICA,FEMENINO,NO,1,18
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,1,18
LIMA,ARQUITECTURA,FEMENINO,NO,1,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,18
AREQUIPA,ARQUITECTURA,MASCULINO,NO,2,19
ANCASH,INGENIERÍA INDUSTRIAL,FEMENINO,NO,2,18
TACNA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,2,18
SAN MARTIN,INGENIERÍA MECÁNICA-ELÉCTRICA,MASCULINO,NO,2,18
LIMA,INGENIERÍA GEOLÓGICA,FEMENINO,SI,1,17
LIMA,INGENIERÍA CIVIL,MASCULINO,SI,2,19
JUNIN,INGENIERÍA ECONÓMICA,MASCULINO,SI,3,20
LIMA,INGENIERÍA QUÍMICA,FEMENINO,NO,2,18
PUNO,INGENIERÍA MECATRÓNICA,FEMENINO,NO,2,18
LIMA,INGENIERÍA ECONÓMICA,FEMENINO,SI,4,21
LIMA,INGENIERÍA MECÁNICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,SI,1,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,2,18
LAMBAYEQUE,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,18
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,2,19
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,SI,2,18
LIMA,MATEMÁTICA,MASCULINO,SI,2,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,19
JUNIN,INGENIERÍA FÍSICA,MASCULINO,SI,1,18
JUNIN,INGENIERÍA ESTADÍSTICA,MASCULINO,SI,1,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
JUNIN,INGENIERÍA DE MINAS,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,19
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,18
AYACUCHO,INGENIERÍA CIVIL,MASCULINO,NO,2,18
CALLAO,INGENIERÍA DE SISTEMAS,MASCULINO,NO,4,21
LIMA,CIENCIA DE LA COMPUTACIÓN,MASCULINO,NO,3,19
LIMA,INGENIERÍA ELECTRÓNICA,MASCULINO,SI,4,20
LIMA,FÍSICA,FEMENINO,SI,1,17
LIMA,ARQUITECTURA,FEMENINO,SI,3,19
LIMA,INGENIERÍA ELECTRÓNICA,FEMENINO,NO,3,19
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,19
LIMA,INGENIERÍA DE SISTEMAS,FEMENINO,NO,2,18
CALLAO,INGENIERÍA INDUSTRIAL,MASCULINO,NO,1,17
CALLAO,INGENIERÍA QUÍMICA,FEMENINO,NO,1,18
LIMA,INGENIERÍA ELÉCTRICA,MASCULINO,NO,2,19
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,2,18
ANCASH,INGENIERÍA DE SOFTWARE,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE CIBERSEGURIDAD,FEMENINO,SI,1,17
LIMA,INGENIERÍA ELECTRÓNICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,4,20
LIMA,INGENIERÍA INDUSTRIAL,FEMENINO,NO,1,17
LIMA,INGENIERÍA NAVAL,FEMENINO,NO,2,18
LIMA,INGENIERÍA DE CIBERSEGURIDAD,MASCULINO,NO,1,18
LIMA,INGENIERÍA MECÁNICA,MASCULINO,NO,2,18
LIMA,ARQUITECTURA,MASCULINO,NO,4,20
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,3,20
LIMA,INGENIERÍA ELECTRÓNICA,MASCULINO,NO,5,21
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,SI,3,20
CALLAO,INGENIERÍA INDUSTRIAL,FEMENINO,NO,3,19
JUNÍN,CIENCIA DE LA COMPUTACIÓN,MASCULINO,NO,2,18
LIMA,ARQUITECTURA,MASCULINO,SI,5,22
ICA,INGENIERÍA MECATRÓNICA,FEMENINO,NO,4,21
LIMA,INGENIERÍA MECÁNICA,MASCULINO,NO,2,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,18
LIMA,INGENIERÍA CIVIL,MASCULINO,SI,3,20
CALLAO,INGENIERÍA ECONÓMICA,MASCULINO,NO,10,26
LIMA,ARQUITECTURA,FEMENINO,NO,2,18
ICA,INGENIERÍA CIVIL,MASCULINO,NO,2,18
LORETO,INGENIERÍA INDUSTRIAL,MASCULINO,NO,2,19
LIMA,INGENIERÍA QUÍMICA,MASCULINO,SI,2,19
JUNIN,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,17
SAN MARTIN,INGENIERÍA MECÁNICA,MASCULINO,NO,2,19
LIMA,INGENIERÍA AMBIENTAL,FEMENINO,NO,2,18
LIMA,INGENIERÍA DE CIBERSEGURIDAD,MASCULINO,NO,3,19
CALLAO,INGENIERÍA DE SISTEMAS,MASCULINO,NO,6,22
LIMA,INGENIERÍA DE SOFTWARE,MASCULINO,NO,0,18
LIMA,CIENCIA DE LA COMPUTACIÓN,MASCULINO,NO,4,20
LIMA,INGENIERÍA DE TELECOMUNICACIONES,MASCULINO,NO,3,20
LIMA,INGENIERÍA MECÁNICA,FEMENINO,NO,2,19
LIMA,INGENIERÍA DE MINAS,MASCULINO,NO,2,19
LIMA,INGENIERÍA INDUSTRIAL,FEMENINO,NO,3,20
LIMA,INGENIERÍA DE SOFTWARE,MASCULINO,NO,2,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,2,18
LIMA,CIENCIA DE LA COMPUTACIÓN,MASCULINO,NO,2,19
LIMA,INGENIERÍA QUÍMICA,FEMENINO,NO,4,20
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,1,18
LIMA,INGENIERÍA MECÁNICA,MASCULINO,NO,3,19
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,3,19
LIMA,INGENIERÍA AMBIENTAL,FEMENINO,NO,3,20
LIMA,INGENIERÍA ECONÓMICA,FEMENINO,NO,3,19
LIMA,INGENIERÍA QUÍMICA,MASCULINO,SI,1,17
TACNA,INGENIERÍA ELECTRÓNICA,MASCULINO,NO,4,21
APURIMAC,INGENIERÍA MECÁNICA-ELÉCTRICA,MASCULINO,SI,4,20
LIMA,INGENIERÍA DE MINAS,MASCULINO,SI,3,19
JUNÍN,INGENIERÍA CIVIL,FEMENINO,NO,4,20
LIMA,INGENIERÍA MECÁNICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA CIVIL,MASCULINO,SI,1,17
LIMA,INGENIERÍA FÍSICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,2,18
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,3,19
LIMA,INGENIERÍA ELECTRÓNICA,MASCULINO,NO,3,20
LIMA,INGENIERÍA DE MINAS,MASCULINO,NO,5,21
CALLAO,INGENIERÍA INDUSTRIAL,FEMENINO,NO,3,19
LIMA,INGENIERÍA QUÍMICA,FEMENINO,NO,1,17
LIMA,ARQUITECTURA,FEMENINO,NO,1,17
LIMA,INGENIERÍA INDUSTRIAL,FEMENINO,NO,2,19
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,4,20
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,18
JUNÍN,INGENIERÍA ECONÓMICA,FEMENINO,SI,2,19
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,2,18
ICA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,18
SAN MARTÍN,INGENIERÍA PETROQUÍMICA,MASCULINO,NO,2,18
LIMA,INGENIERÍA MECÁNICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,19
HUANCAVELICA,INGENIERÍA CIVIL,MASCULINO,NO,1,18
JUNÍN,INGENIERÍA CIVIL,MASCULINO,SI,7,23
CALLAO,INGENIERÍA DE SISTEMAS,FEMENINO,NO,5,21
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,5,22
LIMA,INGENIERÍA INDUSTRIAL,FEMENINO,NO,1,17
