Rooms,Price,Regionname,Distance
3,1070000.0,Southern Metropolitan,13.8
2,801000.0,Southern Metropolitan,13.8
2,663000.0,Southern Metropolitan,5.3
2,657500.0,Southern Metropolitan,5.3
4,5050000.0,Southern Metropolitan,5.3
1,445000.0,Southern Metropolitan,5.3
2,750000.0,Southern Metropolitan,5.3
3,1180000.0,Southern Metropolitan,5.3
4,2450000.0,Southern Metropolitan,6.2
3,1590000.0,Southern Metropolitan,6.2
5,1401000.0,Eastern Metropolitan,8.9
3,725000.0,Eastern Metropolitan,8.8
2,605000.0,Eastern Metropolitan,8.8
3,950000.0,Eastern Metropolitan,8.8
4,715000.0,Eastern Metropolitan,8.8
4,1660000.0,Southern Metropolitan,16.0
4,590000.0,Western Metropolitan,18.0
5,830000.0,Western Metropolitan,18.0
4,593000.0,Western Metropolitan,18.0
4,970000.0,Western Metropolitan,18.0
3,495000.0,Western Metropolitan,18.4
4,460000.0,Western Metropolitan,18.4
3,400000.0,Western Metropolitan,18.4
4,1455000.0,Southern Metropolitan,12.3
4,1345000.0,Southern Metropolitan,12.3
3,865000.0,Southern Metropolitan,12.3
5,1356000.0,Southern Metropolitan,12.3
2,500000.0,Eastern Metropolitan,7.8
3,950000.0,Eastern Metropolitan,7.8
2,450000.0,Eastern Metropolitan,7.8
3,461000.0,Western Metropolitan,14.0
4,751000.0,Western Metropolitan,14.0
4,900000.0,Western Metropolitan,14.5
3,442000.0,Western Metropolitan,15.5
3,577000.0,Western Metropolitan,15.5
4,642500.0,Western Metropolitan,15.5
3,695000.0,Western Metropolitan,11.7
3,1260000.0,Northern Metropolitan,3.4
3,1000000.0,Northern Metropolitan,3.4
2,1155000.0,Northern Metropolitan,3.4
2,700000.0,Northern Metropolitan,3.4
4,2240000.0,Southern Metropolitan,5.4
2,1275000.0,Southern Metropolitan,5.4
3,1330000.0,Southern Metropolitan,5.4
2,1110000.0,Southern Metropolitan,7.3
4,560000.0,South-Eastern Metropolitan,25.2
3,438000.0,Western Metropolitan,14.0
3,455000.0,Western Metropolitan,14.0
3,1340000.0,Western Metropolitan,6.4
4,925000.0,Western Metropolitan,6.4
3,601000.0,Northern Metropolitan,16.3
3,600000.0,Northern Metropolitan,16.3
3,560000.0,Northern Metropolitan,16.3
3,552000.0,Northern Metropolitan,16.3
3,755000.0,Northern Metropolitan,12.7
3,450000.0,Northern Metropolitan,12.7
5,1350000.0,Western Metropolitan,6.4
3,930000.0,Western Metropolitan,6.4
5,4240000.0,Southern Metropolitan,5.9
3,1870000.0,Southern Metropolitan,8.4
3,1675000.0,Southern Metropolitan,8.4
3,1700000.0,Southern Metropolitan,8.4
4,1580000.0,Southern Metropolitan,8.4
2,470000.0,Western Metropolitan,4.3
3,1460000.0,Western Metropolitan,4.3
4,1850000.0,Southern Metropolitan,11.4
2,780000.0,Southern Metropolitan,11.4
4,421000.0,Northern Metropolitan,17.4
3,337000.0,Northern Metropolitan,17.4
1,700000.0,Northern Metropolitan,0.0
2,520000.0,Northern Metropolitan,0.0
2,690000.0,South-Eastern Metropolitan,20.0
3,1460000.0,South-Eastern Metropolitan,20.0
4,430000.0,Northern Metropolitan,25.9
5,500000.0,Northern Metropolitan,25.9
4,465000.0,Northern Metropolitan,20.6
4,3120000.0,Southern Metropolitan,3.0
5,675000.0,Northern Metropolitan,17.9
4,1290000.0,Eastern Metropolitan,17.2
5,1265000.0,Eastern Metropolitan,17.2
3,690000.0,Eastern Metropolitan,17.2
1,343000.0,Eastern Metropolitan,17.2
2,625000.0,Eastern Metropolitan,10.2
5,1815000.0,Eastern Metropolitan,10.2
2,626000.0,Eastern Metropolitan,10.2
2,725000.0,Eastern Metropolitan,10.2
3,850000.0,Eastern Metropolitan,16.2
1,265000.0,Western Metropolitan,6.2
2,849000.0,Western Metropolitan,6.2
2,639000.0,Southern Metropolitan,14.3
2,605000.0,Southern Metropolitan,14.3
3,960000.0,Southern Metropolitan,14.3
2,600000.0,South-Eastern Metropolitan,21.5
3,860000.0,South-Eastern Metropolitan,21.5
3,1619000.0,Eastern Metropolitan,14.2
5,2782000.0,Eastern Metropolitan,14.2
4,1333000.0,Eastern Metropolitan,14.2
3,825000.0,Eastern Metropolitan,14.2
4,1110000.0,Eastern Metropolitan,14.2
3,855100.0,Eastern Metropolitan,14.2
3,905000.0,South-Eastern Metropolitan,18.8
4,1201000.0,South-Eastern Metropolitan,18.8
4,1095000.0,South-Eastern Metropolitan,18.8
4,1010000.0,South-Eastern Metropolitan,18.8
4,992000.0,South-Eastern Metropolitan,18.8
3,850000.0,South-Eastern Metropolitan,18.8
3,907000.0,South-Eastern Metropolitan,18.8
3,805000.0,South-Eastern Metropolitan,18.8
3,1365000.0,Southern Metropolitan,10.1
3,1185000.0,Western Metropolitan,6.2
3,770000.0,Western Metropolitan,6.2
3,1200000.0,Western Metropolitan,6.2
2,1190000.0,Western Metropolitan,10.4
2,1010000.0,Northern Metropolitan,1.8
2,1266000.0,Northern Metropolitan,1.8
2,620000.0,Northern Metropolitan,1.8
3,1715000.0,Northern Metropolitan,5.3
3,1396500.0,Northern Metropolitan,5.3
1,422000.0,Northern Metropolitan,5.3
3,1474000.0,Northern Metropolitan,5.3
3,1340000.0,Northern Metropolitan,5.3
3,980000.0,Northern Metropolitan,5.3
3,826000.0,Southern Metropolitan,16.7
4,1150000.0,Eastern Metropolitan,15.4
3,970000.0,Eastern Metropolitan,15.4
2,1155000.0,Eastern Metropolitan,15.4
3,1470000.0,Eastern Metropolitan,15.4
3,765000.0,Northern Metropolitan,11.2
4,1005000.0,Northern Metropolitan,11.2
4,1641000.0,Southern Metropolitan,12.3
2,655000.0,Southern Metropolitan,12.3
4,1310000.0,Southern Metropolitan,12.3
4,830000.0,Southern Metropolitan,12.3
3,1160000.0,Southern Metropolitan,12.3
3,1375000.0,Southern Metropolitan,12.3
3,770000.0,Southern Metropolitan,12.3
4,1225000.0,South-Eastern Metropolitan,15.5
3,1200500.0,South-Eastern Metropolitan,15.5
2,475000.0,Southern Metropolitan,11.4
3,905000.0,South-Eastern Metropolitan,21.5
4,1510000.0,South-Eastern Metropolitan,21.5
3,1330000.0,South-Eastern Metropolitan,21.5
3,1080000.0,South-Eastern Metropolitan,21.5
5,1466000.0,South-Eastern Metropolitan,21.5
4,1717500.0,Northern Metropolitan,1.8
2,1265000.0,Northern Metropolitan,1.8
1,401000.0,Northern Metropolitan,1.8
4,2375000.0,Northern Metropolitan,1.8
3,540000.0,Northern Metropolitan,8.5
4,1350000.0,Northern Metropolitan,8.5
2,540000.0,Northern Metropolitan,8.5
2,818000.0,Northern Metropolitan,8.5
4,780000.0,Northern Metropolitan,8.5
2,474000.0,Northern Metropolitan,8.5
4,650000.0,Western Metropolitan,14.7
1,456000.0,Southern Metropolitan,3.5
2,815000.0,Southern Metropolitan,4.6
2,765000.0,Southern Metropolitan,4.6
2,910000.0,Southern Metropolitan,4.6
3,1450000.0,Southern Metropolitan,4.6
2,465000.0,Northern Metropolitan,8.4
3,980000.0,Northern Metropolitan,8.4
3,670000.0,Northern Metropolitan,8.4
4,1315000.0,Northern Metropolitan,8.4
2,528888.0,Northern Metropolitan,8.4
2,780000.0,Northern Metropolitan,8.4
2,420000.0,Northern Metropolitan,12.0
3,500000.0,Northern Metropolitan,12.0
3,950000.0,Northern Metropolitan,12.0
2,352000.0,Northern Metropolitan,12.0
3,650000.0,Northern Metropolitan,12.0
3,677500.0,Northern Metropolitan,12.0
4,730000.0,Northern Metropolitan,12.0
2,791000.0,Northern Metropolitan,12.0
3,905000.0,Northern Metropolitan,12.0
2,480000.0,Northern Metropolitan,12.0
3,767000.0,Northern Metropolitan,12.0
3,810000.0,Northern Metropolitan,12.0
3,871000.0,Northern Metropolitan,12.0
3,2000000.0,Northern Metropolitan,2.4
2,646000.0,Northern Metropolitan,2.4
2,950000.0,Northern Metropolitan,2.4
2,660000.0,Northern Metropolitan,2.4
2,1145000.0,Northern Metropolitan,2.4
2,785000.0,Northern Metropolitan,2.4
2,569000.0,Eastern Metropolitan,19.9
4,777000.0,Eastern Metropolitan,19.9
3,1626000.0,Eastern Metropolitan,19.9
2,490000.0,Eastern Metropolitan,19.9
2,1354000.0,Southern Metropolitan,7.2
2,570000.0,Southern Metropolitan,7.2
2,1200000.0,Eastern Metropolitan,8.9
3,460000.0,Northern Metropolitan,20.6
4,1425000.0,Southern Metropolitan,15.2
2,650000.0,Southern Metropolitan,15.2
3,908500.0,Southern Metropolitan,15.2
5,2142000.0,Southern Metropolitan,15.2
3,780000.0,Eastern Metropolitan,22.2
2,955000.0,Western Metropolitan,5.1
4,1455000.0,Western Metropolitan,5.1
3,891000.0,Southern Metropolitan,1.9
3,1450000.0,Southern Metropolitan,1.9
3,486000.0,Northern Metropolitan,20.5
3,460000.0,Northern Metropolitan,20.5
4,4700000.0,Southern Metropolitan,2.7
1,480000.0,Southern Metropolitan,2.7
1,567500.0,Southern Metropolitan,2.7
2,660000.0,Southern Metropolitan,0.7
3,1035000.0,Western Metropolitan,6.2
3,700000.0,South-Eastern Metropolitan,20.8
3,680000.0,South-Eastern Metropolitan,22.2
4,550000.0,Western Metropolitan,14.0
2,757500.0,Southern Metropolitan,5.0
2,535000.0,Southern Metropolitan,5.0
2,610000.0,Southern Metropolitan,5.0
5,4400000.0,Southern Metropolitan,5.0
2,600000.0,Southern Metropolitan,5.0
4,795000.0,Western Metropolitan,8.2
5,2650000.0,Western Metropolitan,8.2
3,750000.0,Western Metropolitan,10.5
4,810000.0,Western Metropolitan,10.5
3,605000.0,Western Metropolitan,10.5
4,930000.0,Western Metropolitan,10.5
2,550000.0,Western Metropolitan,10.5
3,880000.0,Western Metropolitan,10.5
3,570000.0,Western Metropolitan,10.5
3,650000.0,Western Metropolitan,10.5
5,1050000.0,Western Metropolitan,10.5
2,1190000.0,Western Metropolitan,10.5
1,280000.0,Western Metropolitan,10.5
4,1703000.0,Southern Metropolitan,10.2
2,620000.0,Southern Metropolitan,10.2
2,562500.0,Southern Metropolitan,10.2
3,582000.0,Western Metropolitan,18.0
3,567000.0,Western Metropolitan,18.0
3,550000.0,Western Metropolitan,18.0
3,685000.0,Western Metropolitan,15.5
3,585000.0,Western Metropolitan,15.5
3,620000.0,Western Metropolitan,15.5
4,660000.0,Western Metropolitan,15.5
5,2290000.0,Eastern Metropolitan,15.5
5,2290000.0,Eastern Metropolitan,15.5
4,1120000.0,Eastern Metropolitan,15.5
6,1375000.0,Eastern Metropolitan,15.5
4,1220000.0,Eastern Metropolitan,15.5
5,3250000.0,Eastern Metropolitan,15.5
3,785000.0,Eastern Metropolitan,15.5
4,975000.0,Eastern Metropolitan,12.4
3,1211000.0,Eastern Metropolitan,12.4
3,1500500.0,Eastern Metropolitan,12.4
4,1100000.0,Eastern Metropolitan,12.4
4,505000.0,Northern Metropolitan,15.3
2,874000.0,Northern Metropolitan,7.0
3,1427000.0,Northern Metropolitan,7.0
1,295000.0,Northern Metropolitan,7.0
1,383000.0,Northern Metropolitan,7.0
2,1164000.0,Northern Metropolitan,7.0
1,315000.0,Northern Metropolitan,7.0
2,422000.0,Northern Metropolitan,7.0
3,1900000.0,Southern Metropolitan,4.1
2,1210000.0,Southern Metropolitan,4.1
3,3500000.0,Southern Metropolitan,4.1
4,4000000.0,Southern Metropolitan,4.1
3,2800000.0,Southern Metropolitan,4.1
3,470000.0,Western Metropolitan,18.4
2,405000.0,Western Metropolitan,12.9
3,610000.0,Western Metropolitan,12.9
4,1041000.0,Eastern Metropolitan,17.2
3,675000.0,Eastern Metropolitan,17.2
4,846000.0,Eastern Metropolitan,17.2
4,1151000.0,Eastern Metropolitan,17.2
5,925000.0,Eastern Metropolitan,14.7
5,1005000.0,Eastern Metropolitan,14.7
3,771000.0,Eastern Metropolitan,14.7
5,1200000.0,Eastern Metropolitan,14.7
4,1200000.0,South-Eastern Metropolitan,21.5
3,740000.0,Northern Metropolitan,14.5
4,420000.0,Western Metropolitan,14.7
3,991000.0,Western Metropolitan,6.4
3,913000.0,Western Metropolitan,6.4
3,440000.0,Northern Metropolitan,16.5
6,1300000.0,South-Eastern Metropolitan,16.7
4,1040000.0,South-Eastern Metropolitan,16.7
3,1270000.0,Western Metropolitan,6.8
4,1172000.0,Western Metropolitan,6.8
4,1440000.0,Western Metropolitan,6.8
2,1500000.0,Southern Metropolitan,4.6
3,830000.0,Southern Metropolitan,4.6
2,1200000.0,Southern Metropolitan,4.6
1,300000.0,Southern Metropolitan,4.6
3,758000.0,Northern Metropolitan,12.7
3,710000.0,Northern Metropolitan,12.7
4,1401000.0,Western Metropolitan,6.3
2,630000.0,Western Metropolitan,6.3
5,1025000.0,Western Metropolitan,10.4
3,631000.0,South-Eastern Metropolitan,24.7
2,515000.0,Southern Metropolitan,5.4
3,650000.0,Eastern Metropolitan,26.0
5,935000.0,Eastern Metropolitan,23.3
2,300000.0,Western Victoria,29.8
4,1200800.0,Eastern Metropolitan,14.2
3,700000.0,Eastern Metropolitan,21.3
4,1180000.0,Eastern Metropolitan,8.9
4,975000.0,Eastern Metropolitan,14.7
2,870000.0,Northern Metropolitan,3.0
3,1270000.0,Northern Metropolitan,3.0
4,2950000.0,Southern Metropolitan,3.0
3,2150000.0,Southern Metropolitan,3.0
1,200000.0,Western Metropolitan,10.5
3,621000.0,Western Metropolitan,10.5
3,600000.0,Western Metropolitan,10.5
4,1975000.0,Northern Metropolitan,5.7
1,316000.0,Northern Metropolitan,5.7
5,1850000.0,Western Metropolitan,11.0
2,600000.0,Western Metropolitan,11.0
3,916000.0,Western Metropolitan,9.4
2,592000.0,Western Metropolitan,9.4
3,750000.0,Western Metropolitan,9.4
3,922000.0,Western Metropolitan,9.4
7,1130000.0,Western Metropolitan,9.4
3,1635000.0,Southern Metropolitan,6.3
2,1705000.0,Southern Metropolitan,6.3
3,1135000.0,Western Metropolitan,4.3
3,1490000.0,Western Metropolitan,4.3
3,1230000.0,Western Metropolitan,4.3
2,1050000.0,Western Metropolitan,4.3
3,890000.0,Southern Metropolitan,10.2
4,1300000.0,Western Metropolitan,9.5
2,825000.0,Southern Metropolitan,7.9
3,1300000.0,Southern Metropolitan,7.9
2,800000.0,Southern Metropolitan,9.7
3,1025000.0,Southern Metropolitan,9.7
3,879000.0,Eastern Metropolitan,23.2
3,580000.0,Eastern Metropolitan,23.2
3,1380000.0,Eastern Metropolitan,23.2
4,702000.0,Eastern Metropolitan,23.2
4,2000000.0,Southern Metropolitan,17.3
4,2315000.0,Southern Metropolitan,17.3
3,1100000.0,Southern Metropolitan,17.3
5,1701000.0,Southern Metropolitan,17.3
3,1375000.0,Southern Metropolitan,11.4
4,1300000.0,Southern Metropolitan,11.4
3,1286000.0,Southern Metropolitan,11.4
4,1920000.0,Southern Metropolitan,11.4
3,1968500.0,Southern Metropolitan,11.4
3,1175000.0,Southern Metropolitan,13.8
3,1225000.0,Southern Metropolitan,13.8
4,1261000.0,Southern Metropolitan,13.8
3,1055000.0,Southern Metropolitan,13.8
3,1270000.0,Southern Metropolitan,13.8
2,555000.0,Southern Metropolitan,13.8
5,1351000.0,Southern Metropolitan,13.8
2,1962000.0,Southern Metropolitan,13.8
3,1050000.0,Southern Metropolitan,13.8
4,1030000.0,Southern Metropolitan,13.8
3,810000.0,Southern Metropolitan,13.8
3,850000.0,Southern Metropolitan,13.8
3,2200000.0,Southern Metropolitan,17.3
3,1565000.0,Southern Metropolitan,17.3
3,1650000.0,Southern Metropolitan,17.3
2,735000.0,Southern Metropolitan,17.3
4,1591000.0,Eastern Metropolitan,13.4
3,1556000.0,Eastern Metropolitan,13.4
4,1070000.0,Eastern Metropolitan,13.4
4,936000.0,Eastern Metropolitan,13.4
3,605000.0,Eastern Metropolitan,25.0
3,775000.0,Eastern Metropolitan,25.0
3,1760000.0,Eastern Metropolitan,10.9
5,1726000.0,Eastern Metropolitan,10.9
2,990000.0,Eastern Metropolitan,10.9
3,771000.0,Western Metropolitan,8.6
3,1900000.0,Southern Metropolitan,10.5
2,1002500.0,Southern Metropolitan,10.5
4,2415000.0,Southern Metropolitan,10.5
2,1055000.0,Southern Metropolitan,10.5
3,2291000.0,Southern Metropolitan,10.3
5,2700000.0,Southern Metropolitan,10.3
2,675000.0,Southern Metropolitan,10.3
3,1180000.0,Southern Metropolitan,10.3
3,1270000.0,Southern Metropolitan,10.3
3,1400000.0,Southern Metropolitan,10.3
3,546000.0,Northern Metropolitan,14.0
4,600000.0,Northern Metropolitan,14.0
3,750000.0,Western Metropolitan,6.4
2,585000.0,Northern Metropolitan,5.2
4,1900000.0,Northern Metropolitan,5.2
3,1450000.0,Northern Metropolitan,5.2
2,690000.0,Northern Metropolitan,4.0
1,385000.0,Northern Metropolitan,4.0
2,632000.0,Northern Metropolitan,4.0
2,835000.0,Northern Metropolitan,4.0
3,1270000.0,Northern Metropolitan,5.2
3,670000.0,Northern Metropolitan,5.2
2,640000.0,Northern Metropolitan,5.2
5,760000.0,Eastern Metropolitan,10.8
3,794000.0,Eastern Metropolitan,10.8
3,1360000.0,Eastern Metropolitan,10.8
3,660000.0,Northern Metropolitan,12.1
2,320000.0,Northern Metropolitan,12.1
3,726000.0,Northern Metropolitan,12.1
4,747000.0,Northern Metropolitan,12.1
2,1815000.0,Southern Metropolitan,10.4
3,1590000.0,Southern Metropolitan,10.4
4,813000.0,Southern Metropolitan,10.4
3,1905000.0,Southern Metropolitan,7.7
4,5020000.0,Southern Metropolitan,7.7
4,2990000.0,Southern Metropolitan,7.7
4,1855000.0,Southern Metropolitan,7.7
4,3850000.0,Southern Metropolitan,7.7
3,445000.0,Northern Metropolitan,16.6
2,960000.0,Northern Metropolitan,1.6
3,1614500.0,Northern Metropolitan,3.5
4,1550000.0,Northern Metropolitan,3.5
1,595000.0,Northern Metropolitan,3.5
3,945000.0,Southern Metropolitan,10.1
2,603000.0,Southern Metropolitan,10.1
3,1390000.0,Southern Metropolitan,10.1
2,583000.0,Southern Metropolitan,10.1
5,1730000.0,Southern Metropolitan,10.1
4,1667000.0,Southern Metropolitan,10.1
2,910000.0,Southern Metropolitan,8.4
4,1300000.0,Southern Metropolitan,7.8
4,1700000.0,Southern Metropolitan,7.8
2,575000.0,Southern Metropolitan,7.8
2,630000.0,Southern Metropolitan,8.7
3,1350000.0,Southern Metropolitan,8.7
3,905000.0,Southern Metropolitan,11.7
3,988000.0,Southern Metropolitan,11.7
3,820000.0,Southern Metropolitan,11.7
3,1170000.0,Southern Metropolitan,17.9
3,672000.0,Southern Metropolitan,17.9
3,1100000.0,Southern Metropolitan,17.9
3,710000.0,Southern Metropolitan,17.9
2,815000.0,Southern Metropolitan,17.9
4,1335000.0,Southern Metropolitan,17.9
4,1240000.0,Southern Metropolitan,17.9
4,1077000.0,Southern Metropolitan,17.9
3,1350000.0,Southern Metropolitan,17.9
3,1031000.0,Southern Metropolitan,17.9
2,935000.0,Southern Metropolitan,17.9
4,1120000.0,South-Eastern Metropolitan,17.5
3,951000.0,South-Eastern Metropolitan,17.5
3,585000.0,South-Eastern Metropolitan,16.7
3,720000.0,South-Eastern Metropolitan,16.7
4,1250000.0,South-Eastern Metropolitan,16.7
4,856500.0,South-Eastern Metropolitan,16.7
2,700000.0,Northern Metropolitan,3.6
2,1000000.0,Northern Metropolitan,3.6
2,712000.0,Northern Metropolitan,3.6
3,1020000.0,Northern Metropolitan,6.7
3,940000.0,Northern Metropolitan,6.7
4,1500000.0,Northern Metropolitan,6.7
2,590000.0,Northern Metropolitan,6.7
4,1005000.0,Northern Metropolitan,6.7
4,1070000.0,Northern Metropolitan,6.7
3,1300000.0,Northern Metropolitan,2.0
2,888000.0,Northern Metropolitan,2.0
4,570000.0,Northern Metropolitan,20.6
3,465000.0,Northern Metropolitan,20.6
4,525000.0,Northern Metropolitan,20.6
3,480000.0,Northern Metropolitan,20.6
4,545000.0,Northern Metropolitan,20.6
4,597000.0,Northern Metropolitan,20.6
3,891000.0,Eastern Metropolitan,23.0
5,810000.0,Eastern Metropolitan,23.0
5,920000.0,Eastern Metropolitan,23.0
2,465000.0,Eastern Metropolitan,23.0
2,732000.0,Eastern Metropolitan,23.0
4,897000.0,Eastern Metropolitan,23.0
4,686000.0,South-Eastern Metropolitan,24.7
3,637500.0,South-Eastern Metropolitan,24.7
3,765000.0,South-Eastern Metropolitan,24.7
4,2760000.0,Southern Metropolitan,7.9
3,657500.0,Northern Victoria,21.8
4,920000.0,Northern Victoria,21.8
5,845000.0,Northern Victoria,21.8
3,717500.0,South-Eastern Metropolitan,22.2
3,750000.0,South-Eastern Metropolitan,22.2
3,1489000.0,Eastern Metropolitan,12.4
4,1450000.0,Eastern Metropolitan,14.3
5,1250000.0,Eastern Metropolitan,14.3
4,1400000.0,Eastern Metropolitan,14.3
5,1220000.0,Eastern Metropolitan,14.3
4,1650000.0,Eastern Metropolitan,16.1
3,485000.0,South-Eastern Metropolitan,28.8
4,1750000.0,Eastern Metropolitan,8.9
4,4275000.0,Northern Metropolitan,1.3
3,870000.0,South-Eastern Metropolitan,27.0
2,640000.0,Southern Metropolitan,7.2
3,1940000.0,Southern Metropolitan,7.2
3,830000.0,Eastern Metropolitan,18.0
3,890000.0,Eastern Metropolitan,18.0
3,750000.0,Eastern Metropolitan,18.0
2,642000.0,Southern Metropolitan,7.2
3,1520000.0,Southern Metropolitan,7.2
5,2275000.0,Southern Metropolitan,7.2
2,800000.0,Southern Metropolitan,7.2
2,500000.0,Southern Metropolitan,7.2
3,390000.0,Northern Metropolitan,19.6
4,1510000.0,Western Metropolitan,7.5
5,1652000.0,Western Metropolitan,7.5
3,1131000.0,Western Metropolitan,7.5
5,1607500.0,Western Metropolitan,7.5
2,450000.0,Western Metropolitan,7.5
1,310000.0,Western Metropolitan,7.5
3,1400000.0,Western Metropolitan,7.5
4,1720000.0,Western Metropolitan,7.5
3,983000.0,Western Metropolitan,7.5
1,330000.0,Western Metropolitan,7.5
4,1162500.0,Western Metropolitan,7.5
3,1926000.0,Western Metropolitan,7.5
2,810000.0,Western Metropolitan,8.2
3,1305000.0,Western Metropolitan,7.5
4,2035000.0,Northern Metropolitan,5.7
3,687000.0,Northern Metropolitan,13.1
3,670000.0,Northern Metropolitan,13.1
3,1000000.0,Northern Metropolitan,13.1
3,825000.0,Eastern Metropolitan,24.8
3,1300000.0,Northern Metropolitan,2.1
2,745000.0,Northern Metropolitan,2.1
2,1050000.0,Northern Metropolitan,2.1
3,1326000.0,Northern Metropolitan,2.1
2,1520000.0,Northern Metropolitan,3.6
3,1625000.0,Northern Metropolitan,3.6
3,2555000.0,Northern Metropolitan,3.6
2,360000.0,Western Metropolitan,5.1
1,315000.0,Western Metropolitan,5.1
3,831000.0,Western Metropolitan,5.1
3,1092000.0,Eastern Metropolitan,15.4
4,700500.0,Western Metropolitan,12.9
4,702000.0,Western Metropolitan,12.9
3,492000.0,Western Metropolitan,12.9
6,921000.0,Western Metropolitan,12.9
3,3310000.0,Southern Metropolitan,7.3
3,1601000.0,Southern Metropolitan,7.3
2,797000.0,Southern Metropolitan,7.3
4,1710000.0,Eastern Metropolitan,16.7
4,1100000.0,Eastern Metropolitan,16.7
